Datetime,open,high,low,close,volume
2013-08-09,96.38,96.805,96.1,96.18,113242
2013-08-11,96.15,96.636,95.9,96.451,53990
2013-08-12,96.43,97.439,96.37,97.326,146407
2013-08-13,97.305,98.342,97.29,98.08,177105
2013-08-14,98.08,98.427,97.55,97.714,183267
2013-08-15,97.702,98.65,97.02,97.7,221260
2013-08-16,97.7,97.773,97.15,97.528,119936
2013-08-18,97.56,97.853,97.33,97.55,44384
2013-08-19,97.559,98.125,97.44,97.59,160574
2013-08-20,97.594,97.595,96.87,97.49,202698
2013-08-21,97.486,98.334,97.25,98.25,197534
2013-08-22,98.277,99.109,98.08,99.059,175773
